br.gov.dpf.epol.unidade.pojo.apenso.ApensoTest testAddIdPeca   ,   br/gov/dpf/epol/unidade/pojo/envolvido/MembroEmpresaTestCase
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/envolvido/Envolvido
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/tarefa/AtoPresencialDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/gerador/GeradorPeca
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/material/CategoriaMaterial
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/interceptor/CloneBeanInterceptor
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/EntidadeDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/caso/PortariaDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/destinatario/DestinatarioDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/gerador/GeradorProcedimento
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/egp/PessoaCorporativo
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/processo/ProcessoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/roteiro/RoteiroInvestigacao
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/material/CategoriaMaterialDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/caso/Fato
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/parecer/ParecerDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/historico/HistoricoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/gerador/GeradorRoteiroInvestigacao
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/envolvimento/EnvolvimentoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/representacaoJudicial/RepresentacaoJudicialDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/material/ArrecadacaoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/gerador/GeradorApenso
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/processo/PeticaoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/procedimento/DocumentoPeticao
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/caso/FlagranteNovo
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/gerador/GeradorUtil
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/processo/Processo
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/interceptor/EpolCacheResultInterceptor
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/caso/TipoCaso
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/gerador/GeradorPessoaFisica
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/factory/historico/HistoricoContainer
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/acesso/ControlePermissao
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/lei/CompetenciaDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/egp/Municipio
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/tarefa/TarefaDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/util/DAOTestFacade
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/envolvido/PessoaJuridica
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/caso/AssociacaoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/peca/Peca
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/usuario/Usuario
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/templateDao/TemplatePecaDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/caso/HistoricoCasoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/caso/CasoNovo
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/material/MaterialDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/material/ArrecadacaoDAO$1
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/dao/lei/CategoriaDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/egp/Pais
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/envolvido/endereco/Endereco
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/gerador/GeradorIdentificadorMaterial
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/material/UnidadeMaterial
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/pojo/flagrante/Flagrante
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarCasoEmFlagranteNovo   ,   br/gov/dpf/epol/business/DocumentoBusinessDelegate
   ,   br/gov/dpf/epol/pojo/material/DadosTransferenciaExterna
   ,   br/gov/dpf/epol/pojo/procedimento/Polo
   ,   br/gov/dpf/epol/gerador/GeradorFlagrante
   ,   br/gov/dpf/epol/pojo/caso/DocumentoProtocolo
   ,   br/gov/dpf/epol/pojo/caso/Caso
   ,   br/gov/dpf/epol/pojo/envolvido/Pessoa
   ,   br/gov/dpf/epol/gerador/GeradorEndereco
   ,   br/gov/dpf/epol/gerador/GeradorEnvolvido
   ,   br/gov/dpf/epol/pojo/envolvido/endereco/Localidade
   ,   br/gov/dpf/epol/gerador/GeradorProcesso
   ,   br/gov/dpf/epol/gerador/GeradorPeticao
   ,   br/gov/dpf/epol/pojo/lei/NormaPenal
   ,   br/gov/dpf/epol/util/KeycloakMock
   ,   br/gov/dpf/epol/pojo/apenso/Apenso
   ,   br/gov/dpf/epol/util/EpolRequest
   ,   br/gov/dpf/epol/pojo/peca/Formulario
   ,   br/gov/dpf/epol/pojo/egp/Unidade
   ,   br/gov/dpf/epol/gerador/GeradorDocumentoPeticao
   ,   br/gov/dpf/epol/cenario/CenarioDadosFixos
   ,   br/gov/dpf/epol/pojo/procedimento/Procedimento
   ,   br/gov/dpf/epol/gerador/GeradorUnidade
   ,   br/gov/dpf/epol/pojo/egp/Cargo
   ,   br/gov/dpf/epol/gerador/GeradorCaso
   ,   br/gov/dpf/epol/pojo/envolvido/PessoaFisica
   ,   br/gov/dpf/epol/pojo/egp/Servidor
   ,   br/gov/dpf/epol/pojo/procedimento/Peticao
   ,   br/gov/dpf/epol/pojo/Auditavel
   ,   br/gov/dpf/epol/pojo/material/Material
   ,   br/gov/dpf/epol/gerador/GeradorPessoa
   ,   br/gov/dpf/epol/gerador/GeradorPessoaJuridica
   ,   br/gov/dpf/epol/gerador/GeradorTarefa
   ,   br/gov/dpf/epol/pojo/envolvimento/Envolvimento
   ,   br/gov/dpf/epol/pojo/tarefa/Tarefa
   ,   br/gov/dpf/epol/pojo/envolvimento/Conduta
   ,   br/gov/dpf/epol/gerador/GeradorEstado
   ,   br/gov/dpf/epol/util/IntegracaoDeployment
   ,   br/gov/dpf/epol/gerador/GeradorMaterial
   ,   br/gov/dpf/epol/gerador/GeradorConduta
   ,   br/gov/dpf/epol/gerador/GeradorEnvolvimento
   ,   br/gov/dpf/epol/pojo/egp/Estado
   ,   br/gov/dpf/epol/util/TestListener
   ,   br/gov/dpf/epol/pojo/material/TipoMaterial
   ,   br/gov/dpf/epol/pojo/envolvido/Envolvido
   ,   br/gov/dpf/epol/util/EpolDeployment
   ,   br/gov/dpf/epol/gerador/GeradorPeca
   ,   br/gov/dpf/epol/pojo/material/CategoriaMaterial
   ,   br/gov/dpf/epol/gerador/GeradorProcedimento
   ,   br/gov/dpf/epol/pojo/egp/PessoaCorporativo
   ,   br/gov/dpf/epol/pojo/roteiro/RoteiroInvestigacao
   ,   br/gov/dpf/epol/gerador/GeradorRoteiroInvestigacao
   ,   br/gov/dpf/epol/gerador/GeradorApenso
   ,   br/gov/dpf/epol/pojo/procedimento/DocumentoPeticao
   ,   br/gov/dpf/epol/gerador/GeradorUtil
   ,   br/gov/dpf/epol/pojo/processo/Processo
   ,   br/gov/dpf/epol/gerador/GeradorPessoaFisica
   ,   br/gov/dpf/epol/pojo/acesso/ControlePermissao
   ,   br/gov/dpf/epol/pojo/egp/Municipio
   ,   br/gov/dpf/epol/pojo/envolvido/PessoaJuridica
   ,   br/gov/dpf/epol/pojo/peca/Peca
   ,   br/gov/dpf/epol/pojo/usuario/Usuario
   ,   br/gov/dpf/epol/pojo/egp/Pais
   ,   br/gov/dpf/epol/pojo/envolvido/endereco/Endereco
   ,   br/gov/dpf/epol/gerador/GeradorIdentificadorMaterial
   ,   br/gov/dpf/epol/pojo/material/UnidadeMaterial
   ,   br/gov/dpf/epol/pojo/flagrante/Flagrante
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/envolvido/PessoaDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/questionario/QuestionarioEstatisticoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/material/DadosTransferenciaExterna
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/processo/DocumentoPeticaoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/procedimento/Polo
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/envolvimento/CondutaDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorFlagrante
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/caso/DocumentoProtocolo
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/caso/Caso
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/anexo/AnexoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/envolvido/Pessoa
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorEndereco
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorEnvolvido
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/factory/historico/HistoricoFactory
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/envolvido/endereco/Localidade
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorProcesso
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/envolvido/EnvolvidoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorPeticao
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/historico/HistoricoUsuarioDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/lei/NormaPenal
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/certificacao/CertificacaoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/util/KeycloakMock
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/interceptor/EpolCacheRemoveInterceptor
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/caso/DocumentoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/apenso/Apenso
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/roteiro/RoteiroInvestigacaoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/util/EpolRequest
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/peca/Formulario
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/peca/autenticacao/AutenticacaoPecaDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/peca/PecaDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/egp/Unidade
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/flagrante/FlagranteNovoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorDocumentoPeticao
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/notificacao/NotificacaoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/cenario/CenarioDadosFixos
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/caso/SiscartDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/procedimento/Procedimento
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/flagrante/FlagranteDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorUnidade
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/egp/Cargo
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorCaso
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/caso/CasoNovoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/ChefesDeUnidadeDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/material/LacreDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/procedimento/ProcedimentoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/sugestao/AtividadeSugestaoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/envolvido/PessoaFisica
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/egp/Servidor
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/unidade/pojo/caso/FlagranteMapperTest
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/procedimento/Peticao
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/peca/NumeroDocumentoPecaDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/Auditavel
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/material/Material
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/statusRequisicao/StatusRequisicaoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorPessoa
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorPessoaJuridica
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorTarefa
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/envolvimento/Envolvimento
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/tarefa/Tarefa
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/interceptor/EpolCachePutInterceptor
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/indiciamento/IndiciamentoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/sugestao/SugestaoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/envolvimento/Conduta
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/caso/FlagranteMapper
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/apenso/ApensoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorEstado
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/caso/CasoDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/util/IntegracaoDeployment
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/factory/historico/caso/HistoricoCasoFactory
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/caso/CasoNovoMapper
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorMaterial
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorConduta
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorEnvolvimento
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/ServidorDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/egp/Estado
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/util/TestListener
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/destinatario/DestinatarioDAO$1
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/material/TipoMaterial
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/envolvido/Envolvido
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/tarefa/AtoPresencialDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorPeca
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/pojo/material/CategoriaMaterial
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/interceptor/CloneBeanInterceptor
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/EntidadeDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/caso/PortariaDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/dao/destinatario/DestinatarioDAO
br.gov.dpf.epol.unidade.pojo.caso.FlagranteMapperTest testTransformarFlagranteNovoEmCaso   ,   br/gov/dpf/epol/gerador/GeradorProcedimento
